Scenario,CNN Model,Input Type,Target Type,Trial,Day,Hour,Class 0 F1 Score,Class 1 F1 Score,Class 2 F1 Score,Class 3 F1 Score,Class 4 F1 Score,Class 5 F1 Score,Class 6 F1 Score,Class 0 Jaccard Index,Class 1 Jaccard Index,Class 2 Jaccard Index,Class 3 Jaccard Index,Class 4 Jaccard Index,Class 5 Jaccard Index,Class 6 Jaccard Index
CGS,unet,rois,multiclass,1,57,10am,0.9638237357139589,0.9026545286178588,0.778133749961853,0.4000854194164276,0.231046661734581,0.3311275243759155,0.931319534778595,0.9301735162734984,0.822580099105835,0.6368403434753418,0.250066727399826,0.1306120753288269,0.1984139084815979,0.8714667558670044
CGS,unet,rois,multiclass,1,57,11am,0.9362450242042542,0.8562501668930054,0.8173161745071411,0.4119534194469452,0.1953089386224746,0.2334866821765899,0.9246479868888856,0.8801321983337402,0.7486341595649719,0.6910690665245056,0.2594088912010193,0.1082229241728782,0.1321737468242645,0.859856128692627
CGS,unet,rois,multiclass,1,57,12pm,0.9145643711090088,0.823462188243866,0.8019978404045105,0.3730735778808594,0.1901614367961883,0.2170367985963821,0.9240179657936096,0.8425781726837158,0.6999028921127319,0.6694461107254028,0.2293118983507156,0.1050709336996078,0.1217281371355056,0.858767032623291
CGS,unet,rois,multiclass,1,57,1pm,0.9196822643280028,0.832025945186615,0.8049683570861816,0.3984553217887878,0.190332680940628,0.2273480743169784,0.9254339337348938,0.851307213306427,0.7123668193817139,0.6735958456993103,0.2487943917512893,0.1051755100488662,0.12825308740139,0.8612164258956909
CGS,unet,rois,multiclass,1,57,2pm,0.8731924295425415,0.7713328003883362,0.7923988699913025,0.3475708365440368,0.1646202206611633,0.2038154453039169,0.9230857491493224,0.774925947189331,0.6277800798416138,0.6561760306358337,0.2103393226861953,0.0896927267313003,0.1134713292121887,0.8571580648422241
CGS,unet,rois,multiclass,1,57,3pm,0.8907256722450256,0.7904878258705139,0.7945961356163025,0.4118666350841522,0.2058460414409637,0.1965705603361129,0.9216100573539734,0.8029805421829224,0.6535592079162598,0.6591949462890625,0.2593400776386261,0.1147315427660942,0.1089982017874717,0.854616641998291
CGS,unet,rois,multiclass,1,57,4pm,0.9629901647567748,0.9057559967041016,0.7305999994277954,0.3854208588600158,0.2393820136785507,0.2880948781967163,0.929953157901764,0.9286220073699952,0.8277458548545837,0.575547456741333,0.2387128919363021,0.1359647661447525,0.1682890504598617,0.8690770864486694
CGS,unet,rois,multiclass,1,57,5pm,0.7673450112342834,0.6712445020675659,0.728344738483429,0.3026526868343353,0.1722238957881927,0.2360634505748748,0.9248431921005248,0.6225140690803528,0.5051678419113159,0.5727533102035522,0.178309217095375,0.0942259281873703,0.1338276267051696,0.8601937890052795
CGS,unet,rois,multiclass,1,57,6pm,0.9677197337150574,0.9146530032157898,0.7238858342170715,0.3803797960281372,0.2455104142427444,0.3057236671447754,0.9298920631408693,0.9374583959579468,0.8427286744117737,0.5672578811645508,0.2348574101924896,0.1399326771497726,0.180444985628128,0.8689702749252319
CGS,unet,rois,multiclass,1,57,7pm,0.9693322777748108,0.9182894229888916,0.6629219055175781,0.339691162109375,0.2370600998401641,0.339272141456604,0.9337078928947448,0.9404895901679992,0.8489234447479248,0.4957989752292633,0.2045951634645462,0.1344686150550842,0.2042912244796753,0.8756586313247681
CGS,unet,rois,multiclass,1,57,8pm,0.9594204425811768,0.8993874788284302,0.5876758694648743,0.2547324895858764,0.2194022685289383,0.3568710684776306,0.9358978867530824,0.922005832195282,0.8171699643135071,0.4161055088043213,0.1459561288356781,0.1232183277606964,0.2171899378299713,0.8795189261436462
CGS,unet,rois,multiclass,1,58,8am,0.976754367351532,0.9247535467147828,0.815454363822937,0.4420047700405121,0.2795970737934112,0.4407766163349151,0.9409615993499756,0.9545648694038392,0.860038697719574,0.6884110569953918,0.2837009727954864,0.1625183671712875,0.2826898396015167,0.8885056972503662
CGS,unet,rois,multiclass,1,58,9am,0.9761268496513368,0.9257835745811462,0.8382380604743958,0.4952906966209411,0.283836156129837,0.4008401334285736,0.9388710856437684,0.953366994857788,0.861822247505188,0.721523106098175,0.3291603922843933,0.1653899103403091,0.2506566941738128,0.8847851157188416
CGS,unet,rois,multiclass,1,58,10am,0.9742080569267272,0.9236269593238832,0.8381739258766174,0.5010090470314026,0.3066755831241607,0.4031223952770233,0.9394964575767516,0.9497131109237672,0.8580918908119202,0.7214280366897583,0.3342308700084686,0.1811085790395736,0.2524441480636596,0.885896623134613
CGS,unet,rois,multiclass,1,58,11am,0.9740958213806152,0.9246800541877748,0.8469263315200806,0.4910870790481567,0.3032944500446319,0.3698450326919555,0.9382870197296144,0.949499785900116,0.8599115610122681,0.7344945073127747,0.3254575431346893,0.178754910826683,0.2268772274255752,0.8837482333183289
CGS,unet,rois,multiclass,1,58,12pm,0.9690884947776794,0.915075182914734,0.8382930755615234,0.4724814593791961,0.2676199078559875,0.3813610970973968,0.940985918045044,0.9400307536125184,0.8434456586837769,0.7216046452522278,0.3093130588531494,0.1544810533523559,0.2356060445308685,0.8885490298271179
CGS,unet,rois,multiclass,1,58,1pm,0.9641628861427308,0.9063652157783508,0.8483227491378784,0.4799197018146515,0.2582209706306457,0.3676580488681793,0.9402613043785096,0.9308054447174072,0.8287640810012817,0.7365976572036743,0.3157199621200561,0.1482512801885604,0.2252334803342819,0.8872576951980591
CGS,unet,rois,multiclass,1,58,2pm,0.9688428044319152,0.9153931140899658,0.8267929553985596,0.4148205518722534,0.2353821396827697,0.3490314185619354,0.9380669593811036,0.9395685195922852,0.8439860343933105,0.704728901386261,0.2616868019104004,0.1333898603916168,0.2114100903272628,0.8833578824996948
CGS,unet,rois,multiclass,1,58,4pm,0.9772096276283264,0.9327292442321776,0.7760151028633118,0.4148773849010467,0.2346006780862808,0.344502717256546,0.9372879266738892,0.9554348587989808,0.8739387392997742,0.6340070366859436,0.2617320716381073,0.1328881680965423,0.2080962061882019,0.8819772601127625
CGS,unet,rois,multiclass,1,58,5pm,0.9459496140480042,0.8727661371231079,0.7590924501419067,0.3456751704216003,0.2086678743362426,0.343435138463974,0.9365439414978028,0.8974425196647644,0.7742547392845154,0.6117236614227295,0.2089524269104004,0.1164875403046608,0.2073176652193069,0.8806607127189636
CGS,unet,rois,multiclass,1,58,6pm,0.976705014705658,0.9346125721931458,0.7471714019775391,0.3870101869106293,0.2428769171237945,0.3792920410633087,0.9405502080917358,0.9544705748558044,0.877251386642456,0.5963876247406006,0.239933431148529,0.138224184513092,0.234028622508049,0.8877723813056946
CGS,unet,rois,multiclass,1,58,7pm,0.9759376645088196,0.9325428605079652,0.7340529561042786,0.4107252359390259,0.2509213387966156,0.3795763850212097,0.9403875470161438,0.9530060887336732,0.8736115097999573,0.5798449516296387,0.2584356367588043,0.1434591561555862,0.234245166182518,0.8874825239181519
CGS,unet,rois,multiclass,1,58,8pm,0.9724963903427124,0.9255605340003968,0.595599889755249,0.2436160594224929,0.2497203648090362,0.4540939033031463,0.9478203654289246,0.946465253829956,0.8614357113838196,0.4240955710411072,0.1387031972408294,0.1426745504140854,0.2937396466732025,0.9008160829544068
CGS,unet,rois,multiclass,1,59,9am,0.974234700202942,0.9244588017463684,0.8337451815605164,0.4613657593727112,0.2676061689853668,0.3903340399265289,0.9401109218597412,0.9497637748718262,0.8595288991928101,0.7148910760879517,0.2998540997505188,0.1544719040393829,0.2424938231706619,0.8869898915290833
CGS,unet,rois,multiclass,1,59,10am,0.9724996089935304,0.921717643737793,0.8135464787483215,0.4258109927177429,0.2540986835956573,0.3832250833511352,0.9397274851799012,0.9464712738990784,0.8548017740249634,0.6856960654258728,0.2704954743385315,0.145540103316307,0.2370305806398391,0.8863075375556946
CGS,unet,rois,multiclass,1,59,11am,0.9737140536308287,0.9262113571166992,0.8436066508293152,0.4957959353923797,0.2846449017524719,0.3776209652423858,0.9404253959655762,0.9487746357917786,0.862563967704773,0.7295152544975281,0.329606831073761,0.1659393310546875,0.2327575385570526,0.8875499367713928
CGS,unet,rois,multiclass,1,59,12pm,0.9725829362869264,0.9244779348373412,0.8399534821510315,0.4773951768875122,0.2746861279010772,0.3852372169494629,0.9422443509101868,0.9466291069984436,0.8595620393753052,0.724068820476532,0.3135384619235992,0.1592093706130981,0.2385720163583755,0.890795886516571
CGS,unet,rois,multiclass,1,59,1pm,0.9742183685302734,0.928961992263794,0.8240607976913452,0.4335201680660248,0.2539198696613312,0.3927704691886902,0.9432727694511414,0.9497327208518982,0.8673473596572876,0.7007681727409363,0.2767480015754699,0.1454228013753891,0.2443773299455642,0.8926360607147217
CGS,unet,rois,multiclass,1,59,2pm,0.9749205112457277,0.9301149249076844,0.8408430814743042,0.4882325232028961,0.2624264657497406,0.3560634255409241,0.93959778547287,0.9510682225227356,0.8693597316741943,0.7253919243812561,0.322954773902893,0.151030421257019,0.2165919542312622,0.886076807975769
CGS,unet,rois,multiclass,1,59,3pm,0.9736846685409546,0.9281150102615356,0.8066568970680237,0.4202292859554291,0.2447021007537841,0.3814503252506256,0.942016065120697,0.948718786239624,0.865871787071228,0.6759639382362366,0.2660064995288849,0.1394077390432357,0.2356741577386856,0.8903878927230835
CGS,unet,rois,multiclass,1,59,4pm,0.9752365946769714,0.9313933849334716,0.8058174252510071,0.4377318918704986,0.2535020112991333,0.3748489618301391,0.94130539894104,0.951669991016388,0.871596097946167,0.6747857928276062,0.2801899909973144,0.1451487690210342,0.2306548506021499,0.8891189098358154
CGS,unet,rois,multiclass,1,59,6pm,0.9777820110321044,0.9363526105880736,0.7732189893722534,0.417121410369873,0.2340994179248809,0.3983904123306274,0.944024384021759,0.9565299153327942,0.8803223967552185,0.6302828788757324,0.2635207772254944,0.1325665861368179,0.2487437725067138,0.8939831256866455
CGS,unet,rois,multiclass,1,59,7pm,0.9772248864173888,0.9339929223060608,0.7918587327003479,0.4062893688678741,0.26071897149086,0.4455941319465637,0.947848379611969,0.9554640650749208,0.876160204410553,0.6554355621337891,0.2549329400062561,0.1499004364013672,0.2866652309894562,0.9008667469024658
CGS,unet,rois,multiclass,1,59,8pm,0.9070931673049928,0.7873916029930115,0.5014954209327698,0.4415375292301178,0.4897683262825012,0.5213350653648376,0.8796312212944031,0.8299821615219116,0.6493370532989502,0.3346638977527618,0.2833161056041717,0.3243001401424408,0.3525714576244354,0.7851264476776123
CGS,unet,rois,multiclass,1,60,8am,0.9772207140922546,0.9267054796218872,0.811402440071106,0.4511173665523529,0.3002089858055115,0.463526576757431,0.946302890777588,0.9554560780525208,0.8634214401245117,0.6826553344726562,0.2912534177303314,0.1766152381896972,0.3016821444034576,0.8980786800384521
CGS,unet,rois,multiclass,1,60,9am,0.9778108596801758,0.9296307563781738,0.826633870601654,0.4635432064533233,0.3116588592529297,0.4550229609012604,0.9449480772018432,0.9565851092338562,0.8685140609741211,0.7044978141784668,0.301696240901947,0.1845947355031967,0.2945176362991333,0.8956412672996521
CGS,unet,rois,multiclass,1,60,11am,0.9756935238838196,0.9282407164573668,0.8229920864105225,0.4872117042541504,0.3322049379348755,0.4471108019351959,0.9449804425239564,0.9525405764579772,0.866090714931488,0.6992238759994507,0.322062075138092,0.1991880983114242,0.2879219055175781,0.8956994414329529
CGS,unet,rois,multiclass,1,60,12pm,0.9743845462799072,0.9255409240722656,0.8361175656318665,0.494091659784317,0.3154526948928833,0.4262789785861969,0.9433668255805968,0.9500486850738524,0.8614017963409424,0.7183865904808044,0.3281020820140838,0.1872625797986984,0.2708732783794403,0.8928045034408569
CGS,unet,rois,multiclass,1,60,2pm,0.9754085540771484,0.927731156349182,0.8036646842956543,0.4403791427612304,0.2716403901576996,0.4467696249485016,0.9464475512504578,0.9519975781440736,0.865203857421875,0.6717720627784729,0.2823629379272461,0.1571666002273559,0.2876389920711517,0.8983392119407654
CGS,unet,rois,multiclass,1,60,3pm,0.9777039289474488,0.9319051504135132,0.8041236996650696,0.4415237605571747,0.2899181842803955,0.4623423516750335,0.9479637145996094,0.9563803672790528,0.8724929094314575,0.6724137663841248,0.2833047807216644,0.169534683227539,0.3006796240806579,0.9010751247406006
CGS,unet,rois,multiclass,1,60,4pm,0.9763595461845398,0.92890202999115,0.8081104755401611,0.4426649808883667,0.3010181784629822,0.4712290167808532,0.947867512702942,0.9538110494613647,0.8672428727149963,0.6780078411102295,0.2842451930046081,0.1771756410598755,0.3082404136657715,0.9009012579917908
CGS,unet,rois,multiclass,1,60,6pm,0.979303538799286,0.9340509176254272,0.804840624332428,0.4251207709312439,0.2827812135219574,0.4550469815731048,0.9461169838905334,0.9594464302062988,0.8762622475624084,0.6734169721603394,0.2699386477470398,0.1646739542484283,0.294537752866745,0.8977437615394592
CGS,unet,rois,multiclass,1,60,7pm,0.9785391092300416,0.9319608807563782,0.8060889840126038,0.4097330570220947,0.2984104454517364,0.4709115922451019,0.9473564028739928,0.9579800367355348,0.8725906610488892,0.6751667261123657,0.2576504945755005,0.1753715872764587,0.3079688549041748,0.8999782800674438
CGS,unet,rois,multiclass,1,60,8pm,0.9794965386390686,0.9332885146141052,0.8284112811088562,0.4494301676750183,0.3118269145488739,0.4832449555397033,0.9480234384536744,0.9598169922828674,0.8749212622642517,0.7070837020874023,0.2898483872413635,0.1847126483917236,0.3186044692993164,0.901183009147644
SMS,unet,full,multiclass,1,1,8am,0.8884983062744141,0.6878460049629211,0.9087820649147034,0.0,0.0,0.0,0.0,0.7993674874305725,0.5242113471031189,0.8328144550323486,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,9am,0.9233363270759584,0.7424430251121521,0.8590923547744751,0.0,0.0,0.0,0.0,0.8575903177261353,0.5903851985931396,0.7529902458190918,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,10am,0.9288278222084044,0.743981122970581,0.9124624133110046,0.0,0.0,0.0,0.0,0.867113471031189,0.5923327207565308,0.8390169143676758,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,11am,0.9183495044708252,0.7270886898040771,0.9258688688278198,0.0,0.0,0.0,0.0,0.849026083946228,0.5712013840675354,0.8619700074195862,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,12pm,0.9167150855064392,0.7233105301856995,0.9334476590156556,0.0,0.0,0.0,0.0,0.8462363481521606,0.5665516257286072,0.8752010464668274,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,1pm,0.9005318880081177,0.7099747657775879,0.9527121186256408,0.0,0.0,0.0,0.0,0.8190613985061646,0.5503572821617126,0.9096945524215698,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,2pm,0.8960866928100586,0.6973677277565002,0.9193717241287231,0.0,0.0,0.0,0.0,0.811736524105072,0.5353527069091797,0.8507751822471619,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,3pm,0.8993356823921204,0.7001709938049316,0.9364997148513794,0.0,0.0,0.0,0.0,0.8170844316482544,0.538663923740387,0.8805825114250183,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,4pm,0.8621093034744263,0.6377325654029846,0.9212246537208556,0.0,0.0,0.0,0.0,0.7576380968093872,0.4681405127048492,0.8539540767669678,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,5pm,0.9023265838623048,0.7082095742225647,0.9359018206596376,0.0,0.0,0.0,0.0,0.8220356106758118,0.5482387542724609,0.8795257806777954,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,6pm,0.8969361782073975,0.6954624652862549,0.9282841682434082,0.0,0.0,0.0,0.0,0.8131317496299744,0.5331103801727295,0.866166353225708,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,7pm,0.8911541104316711,0.6860974431037903,0.9238047003746032,0.0,0.0,0.0,0.0,0.8036771416664124,0.5221828818321228,0.8583987355232239,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,1,8pm,0.8815246224403381,0.6691147089004517,0.9023890495300292,0.0,0.0,0.0,0.0,0.7881484031677246,0.5027591586112976,0.822139322757721,0.0,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,8am,0.8905255198478699,0.6938976049423218,0.8732092380523682,0.6093561053276062,0.0,0.0,0.0,0.8026552200317383,0.5312735438346863,0.7749524712562561,0.4381826817989349,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,9am,0.9213337302207948,0.741694450378418,0.8954658508300781,0.655936598777771,0.0,0.0,0.0,0.8541415929794312,0.5894390344619751,0.8107181191444397,0.4880250692367553,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,10am,0.921902358531952,0.7439922094345093,0.900787591934204,0.6294898390769958,0.0,0.0,0.0,0.8551195859909058,0.5923467874526978,0.819484531879425,0.4593105912208557,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,11am,0.910495400428772,0.7200659513473511,0.8995347023010254,0.6041641235351562,0.0,0.0,0.0,0.8356966972351074,0.5625805258750916,0.8174130320549011,0.4328332245349884,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,12pm,0.9046322107315063,0.7089405655860901,0.8956923484802246,0.6231970191001892,0.0,0.0,0.0,0.82587069272995,0.5491153597831726,0.8110895156860352,0.4526406824588775,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,1pm,0.9013122320175172,0.7023822665214539,0.9090311527252196,0.6637867093086243,0.0,0.0,0.0,0.8203533887863159,0.5412859916687012,0.8332328796386719,0.4967670440673828,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,2pm,0.8936154842376709,0.688498854637146,0.9055756330490112,0.6253924369812012,0.0,0.0,0.0,0.8076897859573364,0.5249700546264648,0.8274446725845337,0.4549607038497925,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,3pm,0.8796680569648743,0.6673159599304199,0.8786200881004333,0.6162685751914978,0.0,0.0,0.0,0.7851851582527161,0.5007308125495911,0.7835169434547424,0.4453672170639038,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,4pm,0.84147709608078,0.6131505966186523,0.8493600487709045,0.5353524684906006,0.0,0.0,0.0,0.7263361811637878,0.4421176314353943,0.7381632328033447,0.3655162453651428,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,5pm,0.888215184211731,0.676774799823761,0.8682053685188293,0.5981926321983337,0.0,0.0,0.0,0.7989092469215393,0.5114585161209106,0.767104983329773,0.4267295598983764,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,6pm,0.8839311003684998,0.6690201163291931,0.8539019227027893,0.6213372349739075,0.0,0.0,0.0,0.7920041084289551,0.5026523470878601,0.7450513243675232,0.4506811201572418,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,7pm,0.8702799677848816,0.6446475386619568,0.8010025024414062,0.5627118349075317,0.0,0.0,0.0,0.7703501582145691,0.475630909204483,0.6680601835250854,0.3915094435214996,0.0,0.0,0.0
SMS,unet,full,multiclass,1,2,8pm,0.8270244002342224,0.5935564041137695,0.799196183681488,0.5318489670753479,0.0,0.0,0.0,0.7050653100013733,0.4220264852046966,0.6655510067939758,0.3622576892375946,0.0,0.0,0.0
SMS,unet,full,multiclass,1,3,8am,0.8627852201461792,0.6496078372001648,0.786285400390625,0.5748106241226196,0.3541042506694793,0.0,0.0,0.7586827278137207,0.4810512363910675,0.6478338241577148,0.4033223092556,0.2151437997817993,0.0,0.0
SMS,unet,full,multiclass,1,3,9am,0.9249090552330016,0.7534588575363159,0.863976776599884,0.7402591705322266,0.6447159051895142,0.0,0.0,0.8603077530860901,0.6044396758079529,0.7605273723602295,0.5876281261444092,0.4757053256034851,0.0,0.0
SMS,unet,full,multiclass,1,3,10am,0.9132152199745178,0.7260305285453796,0.8413476943969727,0.6568580865859985,0.4800910055637359,0.0,0.0,0.8402907848358154,0.5698963403701782,0.7261433601379395,0.4890459477901459,0.3158682584762573,0.0,0.0
SMS,unet,full,multiclass,1,3,11am,0.8618785738945007,0.639413058757782,0.7727339863777161,0.5779762864112854,0.4198818206787109,0.0,0.0,0.7572817802429199,0.4699538350105285,0.6296385526657104,0.4064463376998901,0.2657281160354614,0.0,0.0
SMS,unet,full,multiclass,1,3,12pm,0.8246922492980957,0.5889870524406433,0.7812519669532776,0.5274136662483215,0.3062076270580292,0.0,0.0,0.7016819715499878,0.41742143034935,0.6410282850265503,0.3581546545028686,0.1807822585105896,0.0,0.0
SMS,unet,full,multiclass,1,3,1pm,0.7772822380065918,0.5432007908821106,0.776892900466919,0.5484408736228943,0.333983838558197,0.0,0.0,0.6357004642486572,0.3728727698326111,0.6351798176765442,0.3778288066387176,0.2004685401916504,0.0,0.0
SMS,unet,full,multiclass,1,3,2pm,0.7330142259597778,0.508811354637146,0.7461711764335632,0.518532931804657,0.3137362599372864,0.0,0.0,0.5785496830940247,0.3412119150161743,0.5951141119003296,0.3500131368637085,0.1860540956258773,0.0,0.0
SMS,unet,full,multiclass,1,3,3pm,0.8867171406745911,0.6769594550132751,0.7069115042686462,0.5322762727737427,0.3351214826107025,0.0,0.0,0.7964885830879211,0.5116694569587708,0.5466845631599426,0.3626542389392853,0.2012888491153717,0.0,0.0
SMS,unet,full,multiclass,1,3,4pm,0.6184285283088684,0.4446186423301697,0.7251548767089844,0.4841752350330353,0.2333414703607559,0.0,0.0,0.4476268589496612,0.2858583033084869,0.5688179731369019,0.3194137215614319,0.1320806890726089,0.0,0.0
SMS,unet,full,multiclass,1,3,5pm,0.8960630893707275,0.6942010521888733,0.7807086110115051,0.6147514581680298,0.4559400677680969,0.0,0.0,0.811697781085968,0.5316293239593506,0.640296995639801,0.443784236907959,0.2952865064144134,0.0,0.0
SMS,unet,full,multiclass,1,3,6pm,0.9012488722801208,0.7002406716346741,0.7810081243515015,0.6406860947608948,0.4942965805530548,0.0,0.0,0.8202484250068665,0.5387464165687561,0.6406999826431274,0.471330463886261,0.3282828330993652,0.0,0.0
SMS,unet,full,multiclass,1,3,7pm,0.9026484489440918,0.7086626291275024,0.7822517156600952,0.5957549810409546,0.3801485598087311,0.0,0.0,0.8225699663162231,0.5487819314002991,0.6423755884170532,0.4242528676986694,0.2346811145544052,0.0,0.0
SMS,unet,full,multiclass,1,3,8pm,0.8660838603973389,0.6437119841575623,0.7091517448425293,0.5181402564048767,0.2835249006748199,0.0,0.0,0.7637988328933716,0.4746130406856537,0.5493687987327576,0.349655419588089,0.1651785671710968,0.0,0.0
SMS,unet,full,multiclass,1,4,8am,0.9039450883865356,0.7186408042907715,0.8911965489387512,0.8013536334037781,0.6884903311729431,0.0,0.0,0.8247261643409729,0.5608425736427307,0.8037461638450623,0.6685488224029541,0.5249601602554321,0.0,0.0
SMS,unet,full,multiclass,1,4,9am,0.8991729021072388,0.710265576839447,0.869091272354126,0.7629606127738953,0.6260618567466736,0.0,0.0,0.8168157935142517,0.5507068037986755,0.7684893012046814,0.6167634129524231,0.4556696116924286,0.0,0.0
SMS,unet,full,multiclass,1,4,10am,0.9238417148590088,0.7502591609954834,0.8723558783531189,0.7714341878890991,0.6695606708526611,0.0,0.0,0.8584626317024231,0.6003317832946777,0.7736092209815979,0.6279143691062927,0.5032628774642944,0.0,0.0
SMS,unet,full,multiclass,1,4,11am,0.9139942526817322,0.726855456829071,0.8846846222877502,0.7885953783988953,0.6968132257461548,0.0,0.0,0.841610848903656,0.5709134936332703,0.793214738368988,0.6509760022163391,0.5346994400024414,0.0,0.0
SMS,unet,full,multiclass,1,4,12pm,0.9064629077911376,0.7101343274116516,0.88237464427948,0.7645562291145325,0.6400907635688782,0.0,0.0,0.8289274573326111,0.5505490899085999,0.7895084619522095,0.6188514828681946,0.4706863760948181,0.0,0.0
SMS,unet,full,multiclass,1,4,1pm,0.8750960230827332,0.6600403785705566,0.8475085496902466,0.7021733522415161,0.5352941155433655,0.0,0.0,0.7779295444488525,0.4925823211669922,0.7353708148002625,0.5410378575325012,0.3654618561267853,0.0,0.0
SMS,unet,full,multiclass,1,4,2pm,0.8495985865592957,0.6310466527938843,0.8034514784812927,0.6441396474838257,0.4724664986133575,0.0,0.0,0.7385236024856567,0.4609701633453369,0.6714742183685303,0.4750781953334808,0.3093002736568451,0.0,0.0
SMS,unet,full,multiclass,1,4,3pm,0.9022698402404784,0.7125800251960754,0.8013876676559448,0.6753900647163391,0.5211184024810791,0.0,0.0,0.8219414353370667,0.5534946322441101,0.6685962080955505,0.509878396987915,0.3523733019828796,0.0,0.0
SMS,unet,full,multiclass,1,4,4pm,0.8165589570999146,0.5912988185882568,0.7981504201889038,0.6487574577331543,0.4830397069454193,0.0,0.0,0.6899870038032532,0.419747531414032,0.6641017198562622,0.4801191687583923,0.3184260725975036,0.0,0.0
SMS,unet,full,multiclass,1,4,5pm,0.8990381956100464,0.7046131491661072,0.8112468123435974,0.6929163336753845,0.5717312097549438,0.0,0.0,0.8165934681892395,0.5439403057098389,0.6824350357055664,0.5301239490509033,0.4002966582775116,0.0,0.0
SMS,unet,full,multiclass,1,4,6pm,0.8966159224510193,0.6961584091186523,0.7102952599525452,0.5668433308601379,0.4344941973686218,0.0,0.0,0.8126055002212524,0.533928632736206,0.5507425665855408,0.3955208361148834,0.277542382478714,0.0,0.0
SMS,unet,full,multiclass,1,4,7pm,0.9058987498283386,0.7104786038398743,0.7849475145339966,0.7510215044021606,0.6468200087547302,0.0,0.0,0.8279843926429749,0.5509630441665649,0.6460193991661072,0.6013085842132568,0.4779999852180481,0.0,0.0
SMS,unet,full,multiclass,1,4,8pm,0.8563205003738403,0.6346773505210876,0.6886523962020874,0.5543887615203857,0.4329303503036499,0.0,0.0,0.7487416863441467,0.4648552238941192,0.5251486301422119,0.383497804403305,0.2762674391269684,0.0,0.0
SMS,unet,full,multiclass,1,5,8am,0.9005584120750427,0.714070737361908,0.8597168922424316,0.7943180799484253,0.7038025856018066,0.0,0.0,0.8191052675247192,0.5552955269813538,0.7539504170417786,0.6588122844696045,0.5429748296737671,0.0,0.0
SMS,unet,full,multiclass,1,5,9am,0.9022545218467712,0.7177886366844177,0.8633624315261841,0.7986823916435242,0.7370939254760742,0.0,0.0,0.8219159245491028,0.5598052144050598,0.7595758438110352,0.6648386716842651,0.5836490988731384,0.0,0.0
SMS,unet,full,multiclass,1,5,10am,0.9141256213188172,0.7282461524009705,0.8690260052680969,0.8036590218544006,0.7297523021697998,0.0,0.0,0.8418337106704712,0.5726313591003418,0.7683872580528259,0.6717641949653625,0.5744960308074951,0.0,0.0
SMS,unet,full,multiclass,1,5,11am,0.8991122245788574,0.7087734341621399,0.8646878600120544,0.793964684009552,0.6855334639549255,0.0,0.0,0.8167155981063843,0.5489148497581482,0.7616300582885742,0.6583262085914612,0.5215297937393188,0.0,0.0
SMS,unet,full,multiclass,1,5,12pm,0.9006246328353882,0.7158322930335999,0.8635254502296448,0.7819685339927673,0.6745216250419617,0.0,0.0,0.8192148804664612,0.5574290156364441,0.7598282098770142,0.6419937014579773,0.5088891983032227,0.0,0.0
SMS,unet,full,multiclass,1,5,1pm,0.903436839580536,0.7106423377990723,0.8752892017364502,0.8084824681282043,0.7587831020355225,0.0,0.0,0.8238803744316101,0.5511599779129028,0.7782348394393921,0.6785317659378052,0.6113219261169434,0.0,0.0
SMS,unet,full,multiclass,1,5,2pm,0.8827731013298035,0.6761705279350281,0.8389753699302673,0.7380279302597046,0.6484426856040955,0.0,0.0,0.7901466488838196,0.5107685923576355,0.7226163148880005,0.5848211050033569,0.4797744452953338,0.0,0.0
SMS,unet,full,multiclass,1,5,3pm,0.91137957572937,0.7346935868263245,0.8473015427589417,0.74772047996521,0.6297823190689087,0.0,0.0,0.8371875882148743,0.5806447863578796,0.7350592017173767,0.597087562084198,0.4596220850944519,0.0,0.0
